[2026-04-24T23:16:04.985Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-BQYK6RGN.js?v=6c20f766 → 200 (?ms, 43627B)
[2026-04-24T23:16:04.985Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-G3PMV62Z.js?v=6c20f766 → 200 (?ms, 7968B)
[2026-04-24T23:16:04.985Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-D7552MD7.js?v=6c20f766 → 200 (?ms, 16533B)
[2026-04-24T23:16:05.010Z] GET http://localhost:5174/src/components/ChatbotIcon.jsx → 200 (4ms, 5554B)
[2026-04-24T23:16:05.010Z] GET http://localhost:5174/src/components/ChatForm.jsx?t=1777072552305 → 304 (4ms, ?B)
[2026-04-24T23:16:05.010Z] GET http://localhost:5174/src/components/ChatMessage.jsx → 200 (4ms, 7040B)
[2026-04-24T23:16:05.010Z] GET http://localhost:5174/src/components/OrderConfirmation.jsx → 200 (4ms, 22059B)
[2026-04-24T23:16:05.010Z] GET http://localhost:5174/src/components/OrderForm.jsx → 200 (4ms, 35193B)
[2026-04-24T23:16:05.010Z] GET http://localhost:5174/node_modules/.vite/deps/axios.js?v=6c20f766 → 200 (?ms, 88465B)
[2026-04-24T23:16:05.011Z] GET http://localhost:5174/src/utils/intentMatcher.js?t=1777072322187 → 200 (4ms, 13628B)
[2026-04-24T23:16:05.011Z] GET http://localhost:5174/src/utils/analytics.js → 200 (4ms, 14786B)
[2026-04-24T23:16:05.015Z] GET http://localhost:5174/node_modules/.vite/deps/react-markdown.js?v=6c20f766 → 200 (?ms, 177961B)
[2026-04-24T23:16:05.015Z] GET http://localhost:5174/node_modules/.vite/deps/remark-gfm.js?v=6c20f766 → 200 (?ms, 96762B)
[2026-04-24T23:16:05.015Z] GET http://localhost:5174/node_modules/.vite/deps/rehype-raw.js?v=6c20f766 → 200 (?ms, 334199B)
[2026-04-24T23:16:05.015Z] GET http://localhost:5174/src/data/knowledgeBase.js?t=1777072306885 → 200 (38ms, ?B)
[2026-04-24T23:16:05.016Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-OBYCLIUT.js?v=6c20f766 → 200 (?ms, 12689B)
[2026-04-24T23:16:05.016Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-I4QDZW7H.js?v=6c20f766 → 200 (?ms, 39786B)
[2026-04-24T23:16:05.016Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-Y6LUWEIR.js?v=6c20f766 → 200 (?ms, 126327B)
[2026-04-24T23:16:05.016Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-TLIQOBRX.js?v=6c20f766 → 200 (?ms, 7433B)
[2026-04-24T23:16:05.050Z] GET http://localhost:5174/node_modules/.vite/deps/chunk-WLB7R6ZN.js?v=6c20f766 → 200 (3ms, ?B)
[2026-04-24T23:16:05.054Z] GET https://fonts.googleapis.com/css2?family=Inder&family=Inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&family=Outfit:wght@100..900&family=Plus+Jakarta+Sans:ital,wght@0,200..800;1,200..800&display=swap → 200 (?ms, ?B)
[2026-04-24T23:16:05.055Z] GET https://fonts.gstatic.com/s/inter/v20/UcCm3FwrK3iLTcvnUwQT9g.woff2 → 200 (?ms, ?B)
[2026-04-24T23:16:05.055Z] GET https://fonts.gstatic.com/s/inter/v20/UcCo3FwrK3iLTcvtYwYL8g.woff2 → 200 (?ms, ?B)
[2026-04-24T23:16:05.055Z] GET https://fonts.gstatic.com/s/inter/v20/UcCo3FwrK3iLTcvsYwYL8g.woff2 → 200 (?ms, ?B)
[2026-04-24T23:16:05.056Z] GET https://fonts.gstatic.com/s/inter/v20/UcCo3FwrK3iLTcviYwY.woff2 → 200 (?ms, ?B)
